"id","areaHa","areaAcres","elevWestCL","slopeCL","aspectCL","sriCL","tpiCL","twiCL","hliCL","wbdCL","awsCL","precipCL","gddCL","FRID","bAreaDSN","treeCovDI","treeCovDSN","treeCovDSA","openPctDI","openPctDSN","openPctDSA","dstgDvDI","dstgDvDSN","dstgDvDSA","opnSizeDI","opnSizeDSN","opnSizeDSA","devSizeDI","devSizeDSN","devSizeDSA","lrgPctDI","lrgPctDSN","lrgPctDSA","tSizeDvDI","tSizeDvDSN","tSizeDvDSA","lrgSizeDI","lrgSizeDSN","lrgSizeDSA","tSizeDI","tSizeDSN","tSizeDSA","treeQmdDI","treeQmdDSN","treeQmdDSA","stageDSN","stageDSA","sizeDSN","sizeDSA","CompDSN","CompDSA"
22210,7.16749889533388,17.7112481453148,"woodland-chaparral","steep","mixed","low","mixed","mixed","moderate","moderate","high","moderate","long",18.95,0.16,-2.1,3,3,-1.99,1,1,-6,5,5,-2.31,3,3,3.08,0,3,0.31,0,0,-2.4,3,3,0.61,0,0,0.85,0,0,0.21,0,0,2.25,3,0.6,0.6,30.05,33.8
22211,10.2374995383051,25.2973732341287,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","moderate","long",66.24,0.39,-0.96,0,0,-1.05,1,1,1.07,0,1,-0.88,0,0,-1,1,1,5.01,0,5,0.81,0,0,1.33,0,1,-0.13,0,0,0.2,0,0,0.5,0.75,0,1.2,4.45,11.7
22212,7.55250022838586,18.6626056893529,"woodland-chaparral","very steep","mixed","moderate","valley-lower slope","mixed","warm","moderate","moderate","moderate","long",19.95,0.69,0.03,0,0,-1.41,1,1,-1.48,1,1,0.16,0,0,0.65,0,0,-2.59,3,3,-0.9,0,0,-2.74,3,3,-0.17,0,0,1.89,0,1,0.5,0.5,1.2,1.4,11.95,12.95
22214,6.02999994928428,14.9004313746789,"woodland-chaparral","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","moderate","high","moderate","long",30.88,1.07,0.17,0,0,0.08,0,0,-0.16,0,0,0.36,0,0,-0.68,0,0,-2.43,3,3,-1.41,1,1,-2,3,3,0.99,0,0,-0.84,0,0,0,0,1.4,1.4,12.35,12.35
22215,9.09000014701973,22.4618448632931,"woodland-chaparral","gentle","mixed","moderate","mixed","mixed","moderate","mixed","moderate","moderate","long",16.38,0.11,0.44,0,0,-0.54,0,0,-1.5,1,1,0.78,0,0,-0.24,0,0,-3.65,3,3,-1.25,1,1,-2.87,3,3,0.2,0,0,2.7,0,3,0.25,0.25,1.4,2,8.8,11.8
22216,5.84999995471725,14.4556423881041,"woodland-chaparral","mixed","mixed","mixed","mixed","mesic","mixed","low","high","moderate","long",48.61,0.18,-1.04,1,1,-1.46,1,1,-1.49,1,1,-2.03,3,3,-0.36,0,0,-3.54,3,3,-2.63,3,3,-1.33,1,1,1.62,0,1,-1,1,1,1.25,1.25,1.6,1.8,20.15,21.15
22217,5.90750010135355,14.5977281254497,"woodland-chaparral","mixed","southwest","mixed","mixed","mesic","mixed","moderate","moderate","moderate","long",55.97,2.09,-0.35,0,0,-1.48,1,1,-3.14,3,3,0.08,0,0,5.07,0,5,-2.43,3,3,-3.37,3,3,-0.74,0,0,2.66,0,3,4.33,0,3,1,2.25,1.2,2.4,21.45,33.7
22218,6.65749842466106,16.4510114822587,"woodland-chaparral","mixed","northwest","moderate","mixed","mixed","warm","moderate","high","moderate","long",53.99,0.7,-0.64,0,0,-1.16,1,1,0.22,0,0,0.03,0,0,0.03,0,0,-0.93,0,0,-0.34,0,0,4.05,0,3,0.16,0,0,0,0,0,0.25,0.25,0,0.6,4.75,7.75
22219,6.68999994984911,16.5313243760746,"woodland-chaparral","very steep","flat","low","mixed","wet","mixed","moderate","high","moderate","long",63.04,0,-0.32,0,0,-1.37,1,1,-2.67,3,3,0.15,0,0,0.95,0,0,-2.91,3,3,-3.26,3,3,-2.84,3,3,0.47,0,0,0.25,0,0,1,1,1.8,1.8,14,14
22220,8.9424999936374,22.0973646092777,"woodland-chaparral","mixed","mixed","moderate","valley-lower slope","mixed","mixed","mixed","moderate","moderate","long",-20.88,0.79,0.24,0,0,-1.76,1,1,-1.07,1,1,0.8,0,0,1.96,0,1,-5.04,5,5,-1.6,1,1,-0.72,0,0,1.33,0,1,5.51,0,5,0.5,0.75,1.2,2.4,12.45,19.7
22221,6.07749990302038,15.0178061353585,"woodland-chaparral","mixed","mixed","moderate","ridge-upper slope","wet","warm","moderate","moderate","moderate","long",61.15,1.12,0.28,0,0,-0.44,0,0,-0.07,0,0,0.33,0,0,-0.85,0,0,-1,1,1,-0.74,0,0,0,0,0,-0.14,0,0,1.18,0,1,0,0,0.2,0.4,6.6,7.6
22222,5.89750048700529,14.5730185784144,"woodland-chaparral","mixed","mixed","low","mixed","mixed","mixed","moderate","high","moderate","long",30.17,0.54,-1.82,1,1,-1.69,1,1,-1.44,1,1,-1.66,1,1,0.44,0,0,1.11,0,1,-0.89,0,0,0.57,0,0,-0.25,0,0,-0.61,0,0,0.75,0.75,0,0.2,11.45,12.45
22223,6.08750008678165,15.0425170894418,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","low","high","moderate","long",61.03,0.06,-0.28,0,0,-1.07,1,1,0.2,0,0,0.08,0,0,0.01,0,0,-2.64,3,3,-0.19,0,0,-1.86,1,1,0.43,0,0,0.13,0,0,0.25,0.25,0.8,0.8,5.55,5.55
22224,5.88500001512785,14.5421292873817,"woodland-chaparral","mixed","mixed","mixed","ridge-upper slope","mixed","moderate","mixed","high","moderate","long",36.32,0.94,-0.54,0,0,-2.1,3,3,-1.71,1,1,-0.76,0,0,0.4,0,0,-2.38,3,3,-1.83,1,1,-0.93,0,0,0.25,0,0,0.45,0,0,1,1,0.8,0.8,13.7,13.7
22225,5.67249999309959,14.0170311079487,"woodland-chaparral","mixed","southwest","moderate","mixed","wet","mixed","mixed","moderate","moderate","long",57.64,1.88,-1.35,1,1,-1.57,1,1,-3.48,3,3,-2.17,3,3,1.4,0,1,-3.59,3,3,-3.08,3,3,-3.99,3,3,0.88,0,0,0.38,0,0,1.75,2,1.8,1.8,32.15,33.4
22226,6.62000029623336,16.3583517320074,"woodland-chaparral","mixed","mixed","moderate","mixed","mixed","warm","mixed","moderate","moderate","long",60.36,1.35,-0.13,0,0,-1.7,1,1,-2.06,3,3,0.16,0,0,0.35,0,0,-3.13,3,3,-1.68,1,1,-1,1,1,0.85,0,0,2.99,0,3,1,1,1,1.6,16.75,19.75
22227,6.71749895574671,16.5992757945979,"woodland-chaparral","mixed","mixed","low","mixed","wet","mixed","moderate","high","moderate","long",11.39,0.06,0.12,0,0,-1.61,1,1,-4.36,3,3,0.25,0,0,1.77,0,1,-1.61,1,1,-3,3,3,-0.5,0,0,1.29,0,1,1.03,0,1,1,1.25,0.8,1.2,9.3,12.55
22228,5.99000001327739,14.8015895328091,"woodland-chaparral","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","mixed","mixed","moderate","long",69.99,0.16,-1.13,1,1,-1.29,1,1,-1.5,1,1,-1.29,1,1,0.65,0,0,-4.68,3,3,-1.01,1,1,-3.71,3,3,0.09,0,0,-0.26,0,0,0.75,0.75,1.4,1.4,16.55,16.55
22229,4.79250000950536,11.8425071484882,"woodland-chaparral","mixed","mixed","moderate","mixed","mixed","cool","mixed","moderate","moderate","long",59.17,0,-0.22,0,0,-1.84,1,1,-1.89,1,1,-1.02,1,1,-0.34,0,0,-3.67,3,3,-3.5,3,3,0.35,0,0,0.87,0,0,0.64,0,0,0.75,0.75,1.2,1.2,9.75,9.75
22230,5.36500001956939,13.2571832983569,"woodland-chaparral","very steep","mixed","low","valley-lower slope","wet","mixed","moderate","high","moderate","long",60.54,0,0.51,0,0,0.09,0,0,-4,3,3,0.23,0,0,0.08,0,0,-3.12,3,3,-3.5,3,3,-1.65,1,1,0.86,0,0,2.51,0,3,0.75,0.75,1.4,2,10.75,13.75
22231,4.69999999995207,11.6139349998816,"woodland-chaparral","mixed","mixed","low","mixed","mixed","mixed","mixed","high","moderate","long",15.38,0.17,0.03,0,0,-1.78,1,1,-1.2,1,1,0.19,0,0,-0.45,0,0,-3.29,3,3,-2.2,3,3,-1.93,1,1,0.45,0,0,1.66,0,1,0.5,0.5,1.4,1.6,10.35,11.35
22232,5.05499990935287,12.4911575260064,"woodland-chaparral","mixed","mixed","moderate","mixed","wet","warm","moderate","mixed","moderate","long",62.74,1.16,-1.41,1,1,-1.57,1,1,-2.58,3,3,-1.64,1,1,1.2,0,1,-2.71,3,3,-2.49,3,3,-1,1,1,1.28,0,1,1.46,0,1,1.25,1.5,1.4,1.8,24.05,27.3
22234,5.28249999754673,13.0533216189378,"woodland-chaparral","gentle","mixed","mixed","mid slope","mesic","moderate","moderate","high","moderate","long",36.89,0,0.27,0,0,0.21,0,0,0.67,0,0,0.23,0,0,-0.56,0,0,-8.46,5,5,-0.13,0,0,-1.72,1,1,-0.25,0,0,0.9,0,0,0,0,1.2,1.2,6,6
22235,4.88500005319564,12.0710793814491,"woodland-chaparral","mixed","mixed","low","ridge-upper slope","wet","mixed","moderate","high","moderate","long",-20.71,0.06,-1.7,1,1,-1.69,1,1,-2.32,3,3,-2.05,3,3,1.24,0,1,-4.36,3,3,-2.4,3,3,2.47,0,3,0.35,0,0,6.56,0,5,1.75,2,1.2,2.8,20.05,29.3
22237,5.53749999116347,13.6834393531645,"woodland-chaparral","mixed","flat","low","mixed","mixed","mixed","mixed","high","moderate","long",21.65,0.01,0.08,0,0,-1.05,1,1,-0.83,0,0,0.09,0,0,0.74,0,0,-2.75,3,3,-2.18,3,3,-0.78,0,0,2.42,0,3,1.89,0,1,0.25,0.25,1.2,2,7.3,11.3
22238,4.80750007342491,11.8795730564366,"woodland-chaparral","mixed","mixed","low","ridge-upper slope","wet","cool","moderate","high","moderate","long",63.25,0.66,-2.02,3,3,-1.93,1,1,-1.04,1,1,-2.12,3,3,-0.49,0,0,-0.97,0,0,-1.29,1,1,0.14,0,0,0.29,0,0,1.58,0,1,1.25,1.25,0.2,0.4,25.55,26.55
22239,5.06249994539021,12.5096904900565,"woodland-chaparral","mixed","northwest","moderate","mixed","mixed","warm","moderate","moderate","moderate","long",25.8,0.1,0.51,0,0,0.08,0,0,-1.83,1,1,0.36,0,0,0.74,0,0,-1.39,1,1,-1.5,1,1,0,0,0,0.38,0,0,0.72,0,0,0.25,0.25,0.4,0.4,3.75,3.75
22240,4.47250001369225,11.0517711588342,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","cool","mixed","high","moderate","long",18.06,2.28,0.04,0,0,-1.86,1,1,-1.89,1,1,0.05,0,0,0.75,0,0,-3.31,3,3,-3.79,3,3,-1.72,1,1,3.25,0,3,1.13,0,1,0.5,0.5,1.4,2.2,20.9,24.9
22241,6.25500000737163,15.4564177682157,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","mixed","mixed","moderate","long",45.69,0,-1.14,1,1,-1.3,1,1,0.8,0,0,-0.38,0,0,-1.1,1,1,-2.05,3,3,0.35,0,0,0.2,0,0,-0.86,0,0,-0.76,0,0,0.5,0.5,0.6,0.6,10.5,10.5
22244,5.27750001060321,13.0409664012011,"woodland-chaparral","very steep","southeast","low","mixed","mixed","cool","moderate","moderate","moderate","long",-5.07,3.71,-0.87,0,0,-1.66,1,1,-1.47,1,1,0.18,0,0,-0.67,0,0,-4.09,3,3,-3.33,3,3,0.16,0,0,1.11,0,1,2.49,0,3,0.5,0.5,1.2,2,27.05,31.05
23001,80.0700003749412,197.856974426498,"lower montane","gentle","mixed","mixed","mid slope","mixed","moderate","moderate","moderate","high","moderate",75.16,0.01,-0.2,0,0,-0.64,0,0,0,0,0,-0.39,0,0,-0.5,0,0,-3.64,3,3,-0.21,0,0,-0.81,0,0,-0.6,0,0,1.59,0,1,0,0,0.6,0.8,3.05,4.05
23002,79.489998811286,196.423761562628,"lower montane","gentle","mixed","mixed","mixed","mesic","moderate","moderate","moderate","high","moderate",72.02,0.12,-0.13,0,0,-0.15,0,0,-0.27,0,0,-0.66,0,0,-0.64,0,0,-3.06,3,3,-0.36,0,0,-2.27,3,3,-0.55,0,0,2.3,0,3,0,0,1.2,1.8,6.6,9.6
23003,75.6975001700707,187.052307795253,"lower montane","gentle","mixed","mixed","mid slope","mesic","moderate","low","high","high","moderate",77.53,0.36,-1.08,1,1,-1.32,1,1,0.39,0,0,-0.17,0,0,-1.15,1,1,-0.41,0,0,-0.15,0,0,-0.63,0,0,-0.94,0,0,-1.96,1,1,0.5,0.5,0.2,0.2,10.3,10.3
23004,46.5250000376234,114.965601342969,"lower montane","gentle","mixed","moderate","mid slope","mixed","moderate","moderate","moderate","high","moderate",71.06,0,-0.07,0,0,-0.63,0,0,-0.13,0,0,0.02,0,0,-1.02,1,1,-2.39,3,3,-0.5,0,0,-2.81,3,3,-0.71,0,0,-0.38,0,0,0.25,0.25,1.2,1.2,7.25,7.25
23005,57.6650007511897,142.493100106227,"lower montane","gentle","mixed","mixed","mixed","mesic","moderate","moderate","moderate","high","moderate",68.82,0.58,-0.81,0,0,-1.03,1,1,0,0,0,-0.83,0,0,-0.78,0,0,-2.43,3,3,-0.29,0,0,-3.8,3,3,-0.41,0,0,-0.38,0,0,0.25,0.25,1.2,1.2,10.15,10.15
23006,56.8750000746468,140.540968934456,"lower montane","mixed","mixed","moderate","mixed","mesic","mixed","moderate","moderate","high","moderate",66.57,0.74,-0.63,0,0,-0.95,0,0,-0.33,0,0,-0.55,0,0,-0.34,0,0,-3.07,3,3,-0.8,0,0,-3.25,3,3,0.53,0,0,0.34,0,0,0,0,1.2,1.2,9.7,9.7
23007,55.7850035872416,137.847533114253,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",52.07,3.17,-1.07,1,1,-1.13,1,1,0.74,0,0,-0.22,0,0,-1.08,1,1,-2.11,3,3,-0.19,0,0,0.7,0,0,-0.84,0,0,-0.84,0,0,0.5,0.5,0.6,0.6,26.35,26.35
23008,50.2174994173259,124.089951935183,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",79.01,1.52,-0.19,0,0,-0.95,0,0,1.44,0,1,-0.25,0,0,-0.86,0,0,1.01,0,1,0.82,0,0,2.68,0,3,-0.49,0,0,1.21,0,1,0,0.25,0,1,7.6,13.85
23009,50.3250000261615,124.355591314646,"lower montane","gentle","mixed","mixed","mixed","mesic","moderate","moderate","moderate","high","moderate",77.66,1.07,1.02,0,1,0.57,0,0,-0.26,0,0,0.44,0,0,0.14,0,0,-2.15,3,3,-0.2,0,0,-2.16,3,3,0.25,0,0,5.77,0,5,0,0,1.2,2.2,11.35,21.35
23010,32.337500719681,79.9075811533677,"lower montane","gentle","southwest","mixed","ridge-upper slope","mesic","moderate","moderate","moderate","high","moderate",58.16,0.85,0,0,0,-0.73,0,0,-0.43,0,0,-0.43,0,0,-0.15,0,0,-2.09,3,3,-0.5,0,0,-2.78,3,3,-0.09,0,0,-0.61,0,0,0,0,1.2,1.2,10.25,10.25
23011,45.645000020827,112.791077301465,"lower montane","mixed","mixed","moderate","mixed","mesic","mixed","moderate","moderate","high","moderate",78.42,0.95,-0.52,0,0,-1.05,1,1,1.03,0,1,-0.02,0,0,-0.81,0,0,1.29,0,1,0.43,0,0,1.86,0,1,-0.72,0,0,-0.22,0,0,0.25,0.5,0,0.4,6,9.25
23012,42.6874999664428,105.482946792079,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",61.67,1.38,-1.02,1,1,-1.29,1,1,0.62,0,0,-0.9,0,0,-0.95,0,0,-1.02,1,1,0,0,0,0.26,0,0,-0.61,0,0,1.36,0,1,0.25,0.25,0.2,0.4,14.15,15.15
23013,46.7149997545622,115.435100143511,"lower montane","gentle","mixed","mixed","mixed","mesic","moderate","moderate","moderate","high","moderate",76.97,2,-0.79,0,0,-1.19,1,1,0,0,0,-0.48,0,0,-0.66,0,0,-1.19,1,1,-0.58,0,0,1.25,0,1,0.14,0,0,-0.31,0,0,0.25,0.25,0.2,0.4,12.25,13.25
23014,45.422499750098,112.24126800748,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",77.92,2.76,-1.2,1,1,-1.23,1,1,0.69,0,0,-0.82,0,0,-0.98,0,0,3.62,0,3,0.1,0,0,6.72,0,5,-0.7,0,0,-0.22,0,0,0.25,0.25,0,1.6,20.05,28.05
23015,41.4450000879898,102.412667467427,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",59.05,1.35,0.61,0,0,0.1,0,0,1.2,0,1,0.6,0,0,-0.07,0,0,-2.64,3,3,0.52,0,0,0.5,0,0,0.18,0,0,5.84,0,5,0,0.25,0.6,1.6,9.75,16
23016,44.0299998925158,108.800331234401,"lower montane","mixed","mixed","moderate","mixed","mesic","mixed","moderate","moderate","high","moderate",78.77,0.77,0.04,0,0,-0.66,0,0,1,0,1,0.08,0,0,-0.85,0,0,-0.72,0,0,0.39,0,0,-0.84,0,0,-0.63,0,0,-0.06,0,0,0,0.25,0,0,3.85,5.1
23017,44.0325003964431,108.806510104631,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",78.36,0.94,-0.99,0,0,-1.16,1,1,1,0,1,-0.81,0,0,-1.09,1,1,0.59,0,0,0.38,0,0,0.68,0,0,-0.88,0,0,-0.19,0,0,0.5,0.75,0,0,7.2,8.45
23018,23.6675006658664,58.4835775203891,"lower montane","gentle","mixed","mixed","mixed","mesic","mixed","mixed","moderate","high","moderate",77.24,0.16,-0.68,0,0,-1.08,1,1,0.5,0,0,-0.14,0,0,-1.53,1,1,-3.11,3,3,-0.07,0,0,-2.61,3,3,-0.99,0,0,-0.85,0,0,0.5,0.5,1.2,1.2,9.3,9.3
23019,46.9550000909554,116.028152974755,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",31.21,1.42,-0.87,0,0,-1.1,1,1,0.25,0,0,-0.79,0,0,-0.99,0,0,-4.89,3,3,-0.27,0,0,0.44,0,0,0.11,0,0,1.59,0,1,0.25,0.25,0.6,0.8,11.35,12.35
23020,29.8599998126582,73.7855525370689,"lower montane","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","moderate","moderate","high","moderate",21.93,1.32,-0.62,0,0,-0.94,0,0,1.04,0,1,-0.7,0,0,-0.88,0,0,-1.77,1,1,0,0,0,0.35,0,0,-0.51,0,0,-0.05,0,0,0,0.25,0.2,0.2,7.6,8.85
23021,40.8924998969217,101.047411870288,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",78.75,2.74,-0.58,0,0,-0.98,0,0,0.65,0,0,-0.6,0,0,-1.06,1,1,-1.44,1,1,0.31,0,0,-0.9,0,0,-0.8,0,0,0.42,0,0,0.25,0.25,0.2,0.2,15.95,15.95
23022,46.3825015539024,114.613480464771,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",72.91,1.36,-0.88,0,0,-1.11,1,1,0.9,0,0,-0.78,0,0,-0.95,0,0,-1.84,1,1,0.23,0,0,0.58,0,0,-0.6,0,0,2.81,0,3,0.25,0.25,0.2,0.8,9.05,12.05
23023,40.5400000374647,100.176367092577,"lower montane","mixed","flat","mixed","mixed","mesic","moderate","moderate","moderate","high","moderate",77.57,0.35,-0.6,0,0,-0.96,0,0,0.5,0,0,-0.62,0,0,-1.04,1,1,-2.63,3,3,0,0,0,-0.26,0,0,-0.64,0,0,0.88,0,0,0.25,0.25,0.6,0.6,6,6
23024,36.3375000837752,89.7917795820128,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",45.11,3.6,-1.12,1,1,-1.31,1,1,1,0,1,-0.94,0,0,-0.8,0,0,-1.66,1,1,0.42,0,0,1.98,0,1,-0.87,0,0,-1.17,1,1,0.25,0.5,0.4,0.6,26.25,28.5
23025,38.4374999818046,94.9809843300382,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",58.88,3.8,-1.13,1,1,-1.18,1,1,0.12,0,0,-0.66,0,0,-0.77,0,0,-4.1,3,3,-0.37,0,0,-0.4,0,0,-0.14,0,0,-1.23,1,1,0.25,0.25,0.8,0.8,29.25,29.25
23026,35.9599998305672,88.8589575813232,"lower montane","mixed","southwest","mixed","mixed","mesic","moderate","moderate","moderate","high","moderate",70.86,0.93,-0.61,0,0,-0.91,0,0,0.4,0,0,-0.67,0,0,-0.54,0,0,-1.98,1,1,0.12,0,0,2.06,0,3,-0.64,0,0,3.63,0,3,0,0,0.2,1.4,5.65,11.65
23027,41.2800010385107,102.004946566212,"lower montane","gentle","mixed","high","mixed","mesic","mixed","moderate","moderate","high","moderate",73.05,0.68,0.43,0,0,0.1,0,0,0.6,0,0,0.28,0,0,-0.44,0,0,-3.99,3,3,0.5,0,0,-1.95,1,1,-0.26,0,0,5.03,0,5,0,0,0.8,1.8,7.4,12.4
23028,37.5825043110849,92.8682472779064,"lower montane","mixed","mixed","moderate","mixed","mixed","mixed","moderate","low","mixed","moderate",36.79,2.65,-0.79,0,0,-1.19,1,1,-0.53,0,0,-0.56,0,0,-0.48,0,0,-3.77,3,3,-0.56,0,0,0.14,0,0,-0.44,0,0,0.98,0,0,0.25,0.25,0.6,0.6,17.5,17.5
23029,34.0249999826149,84.0774762070407,"lower montane","mixed","mixed","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",68.78,1.85,-0.16,0,0,-0.45,0,0,0,0,0,0.11,0,0,-0.27,0,0,-2.53,3,3,-0.09,0,0,-1.08,1,1,0.31,0,0,6.83,0,5,0,0,0.8,1.8,13.25,18.25
23030,19.3724997792456,47.870415579505,"lower montane","mixed","mixed","mixed","valley-lower slope","mixed","moderate","moderate","moderate","high","moderate",76.67,0.39,-0.84,0,0,-1,1,1,-0.21,0,0,-0.59,0,0,-1.25,1,1,-3.3,3,3,-0.47,0,0,-1.44,1,1,-0.79,0,0,-0.07,0,0,0.5,0.5,0.8,0.8,8.45,8.45
23031,38.0275002502691,93.9678544934274,"lower montane","mixed","southwest","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",57.29,2.19,0.01,0,0,-0.56,0,0,1.14,0,1,-0.24,0,0,-0.94,0,0,-0.8,0,0,0.88,0,0,0.21,0,0,-0.66,0,0,1.95,0,1,0,0.25,0,0.2,10.95,13.2
23033,29.3299989876894,72.47589399853,"lower montane","gentle","mixed","moderate","mid slope","xeric","moderate","low","high","high","moderate",69.9,0.03,-0.44,0,0,-1.04,1,1,0.29,0,0,0.1,0,0,-0.81,0,0,-2.22,3,3,-0.33,0,0,-0.37,0,0,-0.31,0,0,0.86,0,0,0.25,0.25,0.6,0.6,4.4,4.4
23034,34.0900000976468,84.2380947412902,"lower montane","steep","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",38.17,2.98,-0.44,0,0,-1.37,1,1,-0.44,0,0,0.13,0,0,-0.96,0,0,-2.08,3,3,-0.67,0,0,0.21,0,0,-0.44,0,0,0.42,0,0,0.25,0.25,0.6,0.6,19.15,19.15
23035,32.2650001583031,79.7284286411748,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","low","high","high","moderate",63.22,3.79,-1.19,1,1,-1.13,1,1,0.47,0,0,-1.06,1,1,-0.76,0,0,2.56,0,3,0.2,0,0,1.85,0,1,-0.28,0,0,-0.81,0,0,0.5,0.5,0,0.8,26.45,30.45
23036,30.4275001250685,75.1878741840506,"lower montane","mixed","mixed","moderate","mixed","mesic","mixed","moderate","moderate","high","moderate",75.06,0.56,0.04,0,0,-0.31,0,0,-0.8,0,0,0,0,0,-0.72,0,0,-3.45,3,3,-0.58,0,0,-2.7,3,3,-0.1,0,0,0.91,0,0,0,0,1.2,1.2,8.8,8.8
23037,32.602499613283,80.562406669403,"lower montane","mixed","mixed","low","ridge-upper slope","mixed","mixed","moderate","moderate","high","moderate",52.07,3.54,-0.95,0,0,-1.18,1,1,0.15,0,0,-0.73,0,0,-0.8,0,0,5.68,0,5,-0.15,0,0,5.12,0,5,-0.64,0,0,-0.87,0,0,0.25,0.25,0,2,18.95,28.95
23038,27.9350003005037,69.0287824925596,"lower montane","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","moderate","moderate","high","moderate",56.7,1.57,-0.92,0,0,-1.25,1,1,0.67,0,0,-0.37,0,0,-0.69,0,0,1.5,0,1,0.29,0,0,1.27,0,1,-0.52,0,0,2.28,0,3,0.25,0.25,0,1,9.1,14.1
23039,35.7825000696283,88.4203467970551,"lower montane","mixed","flat","mixed","mixed","mesic","moderate","moderate","moderate","high","moderate",75.35,0.32,-0.58,0,0,-1.15,1,1,0.29,0,0,0.08,0,0,-1.2,1,1,-1.5,1,1,-0.14,0,0,1.51,0,1,-1.01,1,1,0.54,0,0,0.5,0.5,0.4,0.6,6.1,7.1
23040,30.3475020427371,74.9901949227056,"lower montane","mixed","mixed","moderate","mixed","mixed","warm","moderate","moderate","high","moderate",35.72,2.6,-0.36,0,0,-0.74,0,0,-0.06,0,0,-0.49,0,0,-0.64,0,0,-5.29,5,5,-0.48,0,0,-0.03,0,0,0.29,0,0,-0.03,0,0,0,0,1,1,18,18
23041,31.1599974802686,76.9979117736176,"lower montane","steep","southwest","mixed","mixed","mesic","mixed","moderate","moderate","high","moderate",79.03,1.81,-0.35,0,0,-0.78,0,0,1.03,0,1,-0.42,0,0,-1.07,1,1,-1.96,1,1,0.56,0,0,0.31,0,0,-0.9,0,0,0.03,0,0,0.25,0.5,0.2,0.2,11.3,12.55
23042,28.9825000675064,71.6172067918116,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","high","moderate",51.44,1.88,-1.07,1,1,-1.28,1,1,-0.32,0,0,-0.91,0,0,0.15,0,0,-2.39,3,3,-1.03,1,1,0.49,0,0,0.07,0,0,1.99,0,1,0.25,0.25,0.8,1,19.65,20.65
23043,40.5724990132815,100.256673686769,"lower montane","mixed","mixed","mixed","valley-lower slope","mixed","mixed","moderate","moderate","high","moderate",63.17,2.7,-1.15,1,1,-1.27,1,1,1.11,0,1,-0.95,0,0,-0.74,0,0,6.64,0,5,0.46,0,0,0.59,0,0,-0.62,0,0,0.75,0,0,0.25,0.5,0,1,19.75,26
23044,31.7724999250329,78.5114359397525,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","mixed","mixed","high","moderate",53.49,2.15,-0.89,0,0,-1.12,1,1,-0.29,0,0,-0.66,0,0,-0.99,0,0,-5.92,5,5,-0.67,0,0,1.94,0,1,-0.74,0,0,1.02,0,1,0.25,0.25,1,1.4,17,19
23045,39.1349993252626,96.7045400826901,"lower montane","mixed","mixed","mixed","mixed","mixed","mixed","moderate","moderate","mixed","moderate",49.89,4.24,-1.27,1,1,-1.4,1,1,0.82,0,0,-0.98,0,0,-0.76,0,0,3.79,0,3,0.31,0,0,0.85,0,0,-0.62,0,0,-1.23,1,1,0.25,0.25,0.2,0.8,28.45,31.45
23046,32.2724997709965,79.7469605591209,"lower montane","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","moderate","moderate","high","moderate",60.81,3.65,-0.98,0,0,-1.32,1,1,0.5,0,0,-0.77,0,0,-0.53,0,0,-3.83,3,3,0,0,0,0.58,0,0,-0.78,0,0,-1.5,1,1,0.25,0.25,0.8,0.8,23.5,23.5
